position_diff,jaccard
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
1,0.8
1,0.8181818181818182
2,1.0
1,0.8461538461538461
1,0.8571428571428571
1,0.8666666666666667
1,0.875
2,0.8823529411764706
5,0.8888888888888888
1,0.8947368421052632
8,0.9
1,0.8181818181818182
4,0.9090909090909091
0,0.9130434782608695
0,0.9166666666666666
7,0.8461538461538461
5,0.8518518518518519
6,0.7931034482758621
3,0.8
11,0.75
3,0.7575757575757576
6,0.8181818181818182
2,0.8787878787878788
9,0.8823529411764706
3,0.8333333333333334
9,0.8378378378378378
5,0.7948717948717948
1,0.8
7,0.8048780487804879
3,0.8095238095238095
11,0.8571428571428571
6,0.9047619047619048
8,0.9523809523809523
0,0.9534883720930233
4,0.9111111111111111
18,0.9130434782608695
7,0.9148936170212766
7,0.8775510204081632
4,0.9183673469387755
3,0.92
5,0.8846153846153846
2,0.8867924528301887
0,0.8888888888888888
3,0.8909090909090909
3,0.9272727272727272
8,0.9636363636363636
4,0.9298245614035088
0,0.9310344827586207
0,0.9322033898305084
6,0.9333333333333333
1,0.9666666666666667
61,0.9354838709677419
81,0.90625
2,0.9076923076923077
8,0.9090909090909091
42,0.9104477611940298
2,0.8840579710144928
86,0.8591549295774648
56,0.8611111111111112
102,0.8378378378378378
50,0.8157894736842105
41,0.7948717948717948
58,0.775
40,0.7560975609756098
4,0.7590361445783133
2,0.7619047619047619
5,0.7647058823529411
10,0.7471264367816092
48,0.7303370786516854
10,0.7142857142857143
79,0.6989247311827957
15,0.7021276595744681
10,0.6875
50,0.673469387755102
35,0.66
33,0.6470588235294118
12,0.6346153846153846
89,0.638095238095238
46,0.6261682242990654
11,0.6448598130841121
14,0.6481481481481481
92,0.6363636363636364
5,0.6396396396396397
7,0.6428571428571429
9,0.6460176991150443
14,0.6491228070175439
35,0.6379310344827587
14,0.6551724137931034
21,0.6724137931034483
41,0.6610169491525424
7,0.6638655462184874
45,0.6528925619834711
1,0.6422764227642277
22,0.6451612903225806
25,0.648
4,0.6507936507936508
7,0.6535433070866141
2,0.6692913385826772
7,0.6589147286821705
9,0.6615384615384615
46,0.6641221374045801
49,0.6666666666666666
24,0.6818181818181818
23,0.696969696969697
3,0.6865671641791045
6,0.7014925373134329
2,0.7037037037037037
89,0.7058823529411765
64,0.708029197080292
51,0.7101449275362319
18,0.7122302158273381
30,0.7021276595744681
11,0.7163120567375887
12,0.7062937062937062
21,0.7083333333333334
12,0.7103448275862069
3,0.7123287671232876
117,0.7027027027027027
24,0.6933333333333334
62,0.7066666666666667
14,0.7086092715231788
135,0.7105263157894737
71,0.7124183006535948
10,0.7254901960784313
38,0.7272727272727273
46,0.7290322580645161
13,0.7197452229299363
68,0.732484076433121
6,0.7452229299363057
18,0.7358490566037735
7,0.7375
7,0.7283950617283951
16,0.7195121951219512
61,0.7317073170731707
6,0.7333333333333333
11,0.7349397590361446
74,0.7469879518072289
28,0.7485029940119761
29,0.75
