position_diff,jaccard
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
5,0.7777777777777778
1,0.6363636363636364
8,0.6666666666666666
3,0.6923076923076923
3,0.7142857142857143
3,0.7333333333333333
3,0.75
4,0.6666666666666666
4,0.7777777777777778
6,0.7
3,0.8
2,0.9
6,0.9047619047619048
1,0.9090909090909091
5,0.8333333333333334
2,0.9166666666666666
5,0.8461538461538461
1,0.7857142857142857
9,0.7931034482758621
2,0.8620689655172413
6,0.8666666666666667
1,0.8709677419354839
9,0.875
7,0.8787878787878788
5,0.8285714285714286
0,0.8333333333333334
2,0.8378378378378378
7,0.8918918918918919
4,0.8461538461538461
6,0.8974358974358975
3,0.8536585365853658
5,0.9024390243902439
4,0.9512195121951219
8,0.9523809523809523
0,0.9534883720930233
0,0.9545454545454546
0,0.9555555555555556
6,0.9148936170212766
8,0.8775510204081632
5,0.8431372549019608
10,0.8113207547169812
11,0.8490566037735849
5,0.8181818181818182
12,0.8214285714285714
2,0.8571428571428571
7,0.8596491228070176
1,0.8947368421052632
7,0.9298245614035088
11,0.9310344827586207
10,0.9322033898305084
1,0.9661016949152542
3,0.9344262295081968
0,0.9354838709677419
7,0.90625
2,0.9076923076923077
2,0.9384615384615385
5,0.9692307692307692
9,0.9696969696969697
1,0.9701492537313433
0,0.9705882352941176
2,1.0
4,0.9714285714285714
0,0.971830985915493
2,0.9722222222222222
1,0.9726027397260274
9,0.972972972972973
0,0.9733333333333334
6,0.948051948051948
3,0.9240506329113924
5,0.925
2,0.9024390243902439
24,0.9036144578313253
11,0.9047619047619048
5,0.9285714285714286
1,0.9294117647058824
27,0.9302325581395349
10,0.9090909090909091
8,0.8888888888888888
11,0.8901098901098901
3,0.8913043478260869
1,0.8924731182795699
15,0.8736842105263158
13,0.875
1,0.8958333333333334
0,0.8969072164948454
7,0.9175257731958762
1,0.9183673469387755
17,0.9387755102040817
12,0.92
9,0.9207920792079208
3,0.9029126213592233
1,0.8857142857142857
11,0.9047619047619048
16,0.9238095238095239
11,0.9065420560747663
2,0.9074074074074074
5,0.9259259259259259
9,0.9444444444444444
4,0.944954128440367
13,0.9279279279279279
11,0.9459459459459459
11,0.9464285714285714
7,0.9469026548672567
12,0.9304347826086956
6,0.9145299145299145
23,0.9152542372881356
8,0.9159663865546218
8,0.9166666666666666
26,0.9016393442622951
8,0.9180327868852459
28,0.9186991869918699
4,0.9193548387096774
9,0.9354838709677419
10,0.9206349206349206
10,0.9212598425196851
21,0.921875
5,0.9224806201550387
9,0.9230769230769231
12,0.9236641221374046
6,0.9242424242424242
6,0.924812030075188
31,0.9111111111111111
3,0.8978102189781022
2,0.9124087591240876
6,0.9130434782608695
20,0.9136690647482014
9,0.9142857142857143
1,0.9148936170212766
12,0.9290780141843972
7,0.9295774647887324
5,0.9166666666666666
9,0.9041095890410958
8,0.9047619047619048
31,0.8926174496644296
14,0.9060402684563759
16,0.9194630872483222
7,0.9328859060402684
10,0.9333333333333333
