position_diff,jaccard
0,1.0
0,1.0
0,1.0
0,1.0
1,0.6666666666666666
1,1.0
0,1.0
0,1.0
0,1.0
0,1.0
0,1.0
1,0.8461538461538461
1,0.8571428571428571
1,0.8666666666666667
1,0.875
2,0.8823529411764706
5,0.8888888888888888
1,0.8947368421052632
8,0.9
2,0.8181818181818182
4,0.8260869565217391
2,0.8333333333333334
6,0.7692307692307693
1,0.8461538461538461
7,0.7857142857142857
0,0.7931034482758621
3,0.8
3,0.75
6,0.7575757575757576
9,0.8181818181818182
11,0.8787878787878788
7,0.8823529411764706
4,0.8333333333333334
7,0.7894736842105263
1,0.7948717948717948
8,0.8
12,0.85
4,0.8536585365853658
11,0.9024390243902439
7,0.8604651162790697
4,0.8636363636363636
2,0.8666666666666667
10,0.8695652173913043
9,0.8723404255319149
1,0.875
8,0.8775510204081632
5,0.88
10,0.8823529411764706
6,0.8846153846153846
8,0.8867924528301887
4,0.8545454545454545
12,0.8571428571428571
5,0.8928571428571429
5,0.9285714285714286
4,0.9642857142857143
6,0.9649122807017544
8,0.9322033898305084
5,0.9016393442622951
1,0.873015873015873
3,0.9047619047619048
0,0.90625
0,0.9076923076923077
15,0.9090909090909091
5,0.9393939393939394
9,0.9696969696969697
8,0.9701492537313433
1,0.9705882352941176
3,0.9428571428571428
11,0.9166666666666666
2,0.9178082191780822
5,0.918918918918919
15,0.8947368421052632
16,0.8717948717948718
7,0.85
8,0.8518518518518519
1,0.8765432098765432
3,0.8780487804878049
5,0.9024390243902439
10,0.9036144578313253
10,0.927710843373494
2,0.9518072289156626
1,0.9294117647058824
11,0.9529411764705882
23,0.9310344827586207
3,0.9101123595505618
0,0.9111111111111111
14,0.9120879120879121
6,0.9340659340659341
4,0.9347826086956522
5,0.9148936170212766
7,0.9157894736842105
2,0.9166666666666666
8,0.9375
17,0.9381443298969072
2,0.9387755102040817
10,0.92
3,0.94
2,0.9405940594059405
8,0.9411764705882353
11,0.9230769230769231
9,0.9423076923076923
1,0.9245283018867925
5,0.9433962264150944
4,0.9439252336448598
4,0.926605504587156
7,0.944954128440367
14,0.9454545454545454
11,0.9285714285714286
4,0.9464285714285714
8,0.9469026548672567
1,0.9473684210526315
11,0.9478260869565217
14,0.9316239316239316
10,0.9322033898305084
3,0.9166666666666666
13,0.9016393442622951
0,0.9024390243902439
15,0.9032258064516129
23,0.904
5,0.889763779527559
6,0.905511811023622
8,0.8914728682170543
7,0.9069767441860465
28,0.8931297709923665
1,0.9083969465648855
24,0.8947368421052632
17,0.9097744360902256
42,0.8962962962962963
3,0.8970588235294118
1,0.8978102189781022
14,0.8985507246376812
18,0.9130434782608695
6,0.9136690647482014
21,0.9142857142857143
8,0.9014084507042254
16,0.9020979020979021
15,0.9027777777777778
30,0.903448275862069
5,0.9172413793103448
12,0.9178082191780822
15,0.9054054054054054
16,0.918918918918919
8,0.9324324324324325
0,0.9328859060402684
8,0.9463087248322147
23,0.9337748344370861
34,0.9215686274509803
1,0.9096774193548387
