smiles_1,smiles_2,props_1,props_2,sim,ts_sali
O=C(CSc1nnc(-c2ccccn2)n1Cc1ccco1)c1ccc(Cl)cc1,CSc1c[nH]c(C(=O)Nc2nc3ccccc3n2CCN2CCCC2)c1,5.115771230367396,9.0,0.15053763440860216,0.20099119568188276
CN1CC[C@]23CC(=O)[C@@H](CC(=O)N4CCC(O)CC4)C[C@@]2(O)[C@H]1Cc1ccc(O)cc13,O=C(c1ccoc1)N1C[C@H]2CC34CCC1C2C31CCN(CC2CC2)C4Cc2ccc(O)cc21,5.186552455735178,8.853871964321762,0.2978723404255319,0.21517088324537853
Cc1cc2ncc(=O)n(CC(=O)N3CCCC(c4ccccc4)C3CN3CCCC3)c2cc1C,CSc1c[nH]c(C(=O)Nc2nc3ccccc3n2CCN2CCCC2)c1,5.200659450546418,9.0,0.24175824175824176,0.21481138523506257
COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3C#Cc3ccccc3OC)C[C@]21C,CCc1occc1[C@@H]1C[C@]2(C)[C@H]3C(=O)[C@@H](OC(C)=O)C[C@@H](C(=O)OC)[C@]3(C)CC[C@H]2C(=O)O1,5.214670164989233,8.537602002101044,0.6875,0.3106867235253129
COC(=O)[C@@H]1C[C@H](OC(=O)c2cccnc2)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3)C[C@]21C,COC(=O)[C@@H]1C[C@H](OC(C)=O)C(=O)[C@H]2[C@@]1(C)CC[C@H]1C(=O)O[C@H](c3ccoc3C3CC3)C[C@]21C,5.241088107602026,9.0,0.5529411764705883,0.32439337893705344
C[C@@]12C[C@H](c3ccoc3)OC(=O)[C@@H]1CC[C@]1(C)[C@H]2[C@H]2C=C[C@]1(OC(=O)/C=C/c1ccccc1)C(=O)O2,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42C=C[C@@]1(OC)[C@@H](C(=O)c1ccccc1)C2,5.221848749616356,9.0,0.19642857142857142,0.20082687179224784
COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42CC[C@@]1(OC)[C@@H](COc1ccc(-n3ccnc3)cc1)C2,CC[C@H](C)[C@H](N)C(=O)OC[C@H]1C[C@@]23CC[C@]1(OC)[C@@H]1Oc4c(O)ccc5c4[C@@]12CCN(CC1CC1)[C@@H]3C5,5.262443211699981,8.982271233039569,0.5416666666666666,0.3123954200284265
COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)C1C[C@H](OCC(C)C)C(=O)C3,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42C=C[C@@]1(OC)[C@@H](C(=O)c1ccccc1)C2,5.2549252084179425,9.0,0.26,0.21361648469389127
Cc1c(Cl)sn(-c2ccc(Cl)cc2)c1=O,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H]2[C@@H](N(C)C)CCC[C@@H]21,5.195860567664649,9.0,0.11764705882352941,0.18566155079275334
Cc1cccc(-n2ccnc2CN2CCC(CO)(CC3CCCCO3)CC2)c1,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42C=C[C@@]1(OC)[C@@H](C(=O)c1ccccc1)C2,5.235077015350111,9.0,0.21359223300970873,0.20365459269014938
CCOC(=O)C[C@H]1C[C@@]2(O)[C@H]3Cc4ccc(OC)cc4[C@@]2(CCN3CC2CC2)CC1=O,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)C[C@@H]1CC1CCCC1,5.291218046163666,8.590066876668706,0.5945945945945946,0.26593882828852355
O=C(c1ccc([N+](=O)[O-])cc1)N(Cc1ccc(Cl)cc1)N1C(=O)CCCC1=O,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H]2[C@@H](N(C)C)CCC[C@@H]21,5.247183568811729,9.0,0.2,0.19900495566321205
O=C(Cn1c(=O)oc2ccc(Cl)cc21)N1CCCC(c2ccccc2)C1CN1CCCC1,CN(CC(=O)N1CCN(c2ccccc2)CC1CN1CCCC1)c1ccc(Cl)c(Cl)c1,5.301029995663981,8.886056647693163,0.28735632183908044,0.20280360234707423
C=CCN1C[C@H](C)N([C@H](c2ccc(C(=O)N(CC)CC)cc2)c2cccc(OC)c2)C[C@H]1C,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42C=C[C@@]1(OC)[C@@H](C(=O)c1ccccc1)C2,5.278684119394101,9.0,0.16666666666666666,0.1880068827760636
Cc1cc2c(cc1C)N(CC(=O)N1CCCC(c3ccccc3)C1CN1CCCC1)C(=O)CO2,CN(CC(=O)N1CCN(c2ccccc2)CC1CN1CCCC1)c1ccc(Cl)c(Cl)c1,5.301029995663981,8.886056647693163,0.28735632183908044,0.20280360234707423
COc1ccc2c(c1)[C@]13CCN(CC4CC4)[C@H](C2)[C@]1(O)C[C@H](CC(=O)O)C(=O)C3,O=C1C[C@]23CCN(CC4CC4)[C@H](Cc4ccc(O)cc42)[C@]3(O)C[C@@H]1CC1CCCC1,5.353049583424124,8.590066876668706,0.6197183098591549,0.2659599358318078
N#CCN(CC(=O)N1CCCC(c2ccccc2)C1CN1CCOCC1)c1ccc(Cl)c(Cl)c1,CN(CC(=O)N1CCN(c2ccccc2)CC1CN1CCCC1)c1ccc(Cl)c(Cl)c1,5.301029995663981,8.886056647693163,0.40963855421686746,0.23955049555258048
Cc1cc(C)c(S(=O)(=O)NCc2ccc(C(=O)NCCN3Cc4ccccc4C3)cc2)c(C)c1,CSc1c[nH]c(C(=O)Nc2nc3ccccc3n2CCN2CCCC2)c1,5.303643611266668,9.0,0.2235294117647059,0.19873380098153556
COc1cc(C)c2c3c1O[C@H]1[C@H](F)[C@H](C)C[C@H]4[C@@H](C2)N(C)CC[C@@]341,COc1ccc2c3c1O[C@@H]1[C@]34CCN(CC3CC3)[C@H](C2)[C@]42C=C[C@@]1(OC)[C@@H](C(=O)c1ccccc1)C2,5.301029995663981,9.0,0.21649484536082475,0.19728738542848856
Cc1cccc(C)c1C[C@H](N)C(=O)N[C@@H]1CCNc2ccc(Cc3ccccc3)cc21,CCCC[C@@H](NC(=O)[C@@H](Cc1ccccc1)NC(=O)[C@H](N)Cc1ccccc1)C(=O)N[C@H](CNC(=N)N)C(=O)N1CCCNCC1,5.318758762624413,8.97469413473523,0.26881720430107525,0.20588842727512038
COCCOCCOCCO[C@H]1CC[C@@]2(O)C3Cc4ccc(O)c5c4[C@@]2(CCN3C)[C@H]1O5,CN(C(=O)CCc1ccccc1)[C@@H]1CC[C@@]2(O)[C@H]3[C@@H](O)c4ccc(O)c5c4[C@@]2(CCN3CC2CC2)[C@H]1O5,5.376957565753618,8.98296666070122,0.32608695652173914,0.21599617098042725
COC(=O)c1cccc(C(=O)Nc2nc3ccccc3n2CCN2CCCC2)c1,COC(=O)N1CCN(C(=O)Cc2ccc(Cl)c(Cl)c2)[C@@H]2[C@@H](N(C)C)CCC[C@@H]21,5.371611069949688,9.0,0.2,0.1860273995197449
