smiles_1,smiles_2,props_1,props_2,sim,ts_sali
Cc1cc(Oc2ccccc2Oc2ccccc2)c(CN(C)C)cn1,CN(C)Cc1cc(I)ccc1Sc1ccccc1N,5.391473966422805,9.0,0.26785714285714285,0.18702353896351626
CN1[C@H]2CC[C@@H]1C[C@H](NC(c1ccc(Cl)cc1)c1ccc(Cl)cc1)C2,C=C1CN2C3CCC2C1C(c1ccc(Cl)cc1)C3,5.3788237182249645,8.913813852383717,0.3,0.1871630299087487
CCCC(CN1CCCC1)C(=O)c1ccc(C)cc1,Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl,5.3872161432802645,9.0,0.22580645161290322,0.17773692124142354
CN1C2CCC1[C@@H](C(=O)N[C@H]1CC[C@H](NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)CC1)[C@@H](c1ccc(Cl)cc1)C2,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,5.3979400086720375,8.896196279044043,0.5471698113207547,0.2600495792070534
CN1CCC(=C2c3ccccc3C=Cc3ccccc32)CC1,O=C1c2ccccc2C(=O)N1CCCCN1CC=C(c2c[nH]c3ccc(F)cc23)CC1,5.3872161432802645,8.899984562549392,0.21875,0.16656633818048638
Fc1ccc(C(N[C@@H]2C[C@@H]3CC[C@H](C2)N3)c2ccc(F)cc2)cc1,CCSc1ccc([C@H]2CC3CCC(N3)[C@H]2C(=O)OC)cc1,5.3819519032879075,8.899629454882437,0.23728813559322035,0.17094102921421075
CCC(CC(=O)c1ccc(Cl)c(Cl)c1)N1CCCC1,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,5.4089353929735005,9.0,0.2878787878787879,0.1900961133042372
CC(NC(C)(C)C)C(=O)c1ccc(Br)cc1,Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl,5.379863945026242,9.0,0.1896551724137931,0.17072278352686338
C=CCN1[C@H]2CC[C@@H]1C[C@H](NC(c1ccc(F)cc1)c1ccc(F)cc1)C2,COC(=O)[C@H]1[C@@H](c2ccc(I)cc2)C[C@@H]2CC[C@H]1N2C/C=C/I,5.406713932979542,8.823908740944319,0.23529411764705882,0.16091096910873556
CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCC1,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,5.421246215573565,8.991399828238082,0.1951219512195122,0.16714275322822972
CC(NC(C)(C)C)C(O)c1ccccc1,CC(C)(C)CCC1(C(=O)c2cc3ccccc3s2)CCNC1,5.3979400086720375,9.0,0.15254237288135594,0.1617418778163125
CCCC(C(=O)c1ccccc1C)N1CCCC1,Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl,5.429457060118103,9.0,0.1875,0.1656463430330545
NCCC1CCC(Cc2ccccc2)O1,COc1ccc(F)cc1CCCCC1CCC(CCN)O1,5.417709317281005,8.698970004336019,0.3958333333333333,0.183739943828338
c1ccc2c(c1)Cc1ccccc1C21CCNC1,c1ccc(CC2(c3ccc4[nH]ncc4c3)CCNC2)cc1,5.4089353929735005,9.0,0.25925925925925924,0.18318396861279757
CCCC(C(=O)c1ccc(C(=O)OC)cc1)N1CCCC1,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,5.437707135543525,9.0,0.19718309859154928,0.1668243726036898
COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(C)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,5.43533393574791,8.896196279044043,0.36363636363636365,0.19546825076244184
O=C(CCCc1ccccc1)N1c2ccccc2Sc2ccccc21,Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,5.42021640338319,9.0,0.12121212121212122,0.15410244688713845
CCCN1CCC(n2c(=O)[nH]c3cc(Cl)ccc32)CC1,O=S(=O)(NCCCN1CC=C(c2c[nH]c3ccc(Cl)cc23)CC1)c1cccc(F)c1,5.454445492765935,8.958607314841775,0.2222222222222222,0.16646624941189464
C[C@H]1CC[C@H](C)N1CCCOc1ccc(-c2ccc(C(=O)N3CCOCC3)cc2)cc1,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,5.450000476425331,8.991399828238082,0.23809523809523808,0.173430306741643
COc1ccc(-c2cnc([C@H]3[C@@H](c4ccc(Cl)cc4)C[C@@H]4CC[C@H]3N4C)s2)cc1OC,CN1C2CCC1[C@@H](C(=O)OCc1cn(CCCCCCOC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)nn1)[C@@H](c1ccc(Cl)cc1)C2,5.444905551421681,8.934498451243568,0.35714285714285715,0.1969632045920599
COc1ccccc1N1CCN(CCNC(=O)Cn2nc(-n3ccnc3)ccc2=O)CC1,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)[C@@H](C)C3)cc(F)cc2n1,5.460422116654692,9.0,0.21,0.16730318795855595
CC(NC1CCC1)C(=O)c1cccc(Cl)c1,Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,5.4621809049267265,9.0,0.21875,0.16895048476145597
CCCCCCCCc1ccc(O)cc1,Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,5.431329021990104,9.0,0.12280701754385964,0.15342385156749172
CNCC[C@H](Oc1cccc2c(OC)c(O)ccc12)c1cccs1,CNCCC(Oc1cccc2ccccc12)c1ccsc1,5.436518914605589,8.958607314841775,0.46551724137931033,0.2338034948339619
CN(C)CCCC1(c2ccc(F)cc2)OCc2cc(-c3ccc(N)cc3)ccc21,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,5.443697499232713,8.991399828238082,0.10416666666666667,0.14848746638158
CC(NC1CC1)C(=O)c1cccc(Cl)c1,Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,5.465973893943866,9.0,0.20634920634920634,0.16603350718952747
CCCC(C(=O)c1ccc(-c2ccco2)cc1)N1CCCC1,Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl,5.47755576649368,9.0,0.18571428571428572,0.1608675030231316
C=C(Cc1ccccc1)CN1CCN(CCOC(c2ccccc2)c2ccccc2)CC1,c1ccc(CC2(c3ccc4[nH]ncc4c3)CCNC2)cc1,5.481486060122112,9.0,0.15942028985507245,0.15557250570446216
CN(C)S(=O)(=O)N(Cc1ccccc1-c1ccccc1)[C@H]1CCNC1,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,5.47755576649368,8.899984562549392,0.2727272727272727,0.16929182237960758
CCCC(C(=O)c1ccc(-c2cccs2)cc1)N1CCCC1,CCCCC1(C(=O)c2cc(F)c3[nH]ccc3c2)CCNC1,5.478861916295964,8.975431808509263,0.19718309859154928,0.1607254630609495
COc1c(OCCF)cccc1C(=O)C1CCN(CCc2ccc(F)cc2)CC1,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,5.510463370517904,8.991399828238082,0.3373493975903614,0.19077431193932623
CCN(CCc1ccc(OC(F)(F)F)cc1)CCN1CCCCC1,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,5.481091426308586,8.991399828238082,0.2073170731707317,0.16400678990938503
CN1C2CCC1CC(OC(c1ccc(F)cc1)c1ccc(F)cc1)C2,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,5.486782399932061,8.896196279044043,0.26785714285714285,0.16695369471819224
Cc1cccc(F)c1Oc1cccc(F)c1OC1CCNCC1,Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,5.488116639021126,9.0,0.2,0.16269288368626958
CN1C2CCC1[C@@H](C(=O)Nc1cccc(Br)n1)[C@@H](c1ccc(Cl)cc1)C2,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,5.493359694433498,8.896196279044043,0.4603174603174603,0.2166043862649885
CC(C)CC(c1cccc(Cl)c1)C1CCCCN1,Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,5.494850021680094,9.0,0.22727272727272727,0.1676102290002012
CN1C2CCC1C(C(=O)NCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,CN1C2CCC1C(C(=O)NCCCCCCCCNC(=O)C1C(c3ccc(Cl)cc3)CC3CCC1N3C)C(c1ccc(Cl)cc1)C2,5.503665494003184,8.102372908709558,0.9777777777777777,0.2761505316656451
CN1C2CCC1[C@@H](C(=O)Nc1ccc(NC(=O)[C@H]3C4CCC(C[C@@H]3c3ccc(Cl)cc3)N4C)cc1)[C@@H](c1ccc(Cl)cc1)C2,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,5.494850021680094,8.896196279044043,0.5471698113207547,0.24584116408103648
Fc1cccc(Oc2ccccc2N2CCNCC2)c1,FC(F)(F)COC[C@@]1(c2ccc(Cl)c(Cl)c2)[C@H]2CNC[C@H]21,5.508638306165728,9.0,0.19047619047619047,0.15895046936745663
CC(=O)Nc1ccc2c(c1)Cc1ccccc1-2,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,5.492683959923586,9.0,0.1791044776119403,0.15822991363505992
Cc1ccc(C2CN(C)Cc3ccccc32)s1,CN1Cc2cc(-c3cccnn3)ccc2C(c2cc3ccccc3s2)C1,5.498940737782248,8.657577319177793,0.4,0.17126126648999726
Cc1ccc(-c2cc(C(F)(F)F)nn2-c2ccc(S(N)(=O)=O)cc2)cc1,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,5.4770344045080135,9.0,0.1282051282051282,0.1504384858999264
COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(-c2ccccc2)cc1,8.991399828238082,4.136677139879544,0.14814814814814814,0.24911659498549635
Fc1cccc(C2CCNCC2)c1OCc1ccccc1,Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,5.527243550682788,9.0,0.25396825396825395,0.1701588783370445
CN1[C@H]2CC[C@@H]1C[C@H](NC(c1ccc(Cl)c(Cl)c1)c1ccc(Cl)c(Cl)c1)C2,CCC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1,5.521433504406157,9.0,0.25,0.16986870498042267
Cc1ccc(C(=O)C2(CCC(C)(C)C)CCNC2)cc1Cl,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.1,0.2560321834708176
CC(=O)c1cccc(NC(=O)N[C@@H]2CCCC[C@H]2CN2CCC[C@@H](Cc3ccc(F)cc3)C2)c1,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,5.5376020021010435,8.991399828238082,0.19,0.15545914096979588
Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)[C@@H](C)C3)cc(F)cc2n1,CCCN1CCC(c2noc3cc(F)ccc23)CC1,9.0,4.525346746637937,0.21428571428571427,0.26878885302217786
FC(F)(F)COC[C@@]1(c2ccc(Cl)c(Cl)c2)[C@H]2CNC[C@H]21,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.0847457627118644,0.2517771723726029
CC(C)(C)CCC1(C(=O)c2cc3ccccc3s2)CCNC1,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.07936507936507936,0.2503086315297703
CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(-c2ccccc2)cc1,9.0,4.136677139879544,0.1506849315068493,0.25
Clc1cccc(COc2ccc(Br)cc2OC2CNC2)c1,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(-c2ccccc2)cc1,9.0,4.136677139879544,0.11594202898550725,0.25
CCC[C@H]1[C@@H]2CNC[C@]12c1ccc(Cl)c(Cl)c1,CCCN1CCC(c2noc3cc(F)ccc23)CC1,9.0,4.525346746637937,0.16666666666666666,0.2537690136131698
CCOC(=O)C1=C(c2cccc([N+](=O)[O-])c2)CCNC1,CC(C)(C)CCC1(C(=O)c2ccc(N)c(Cl)c2)CCNC1,5.522878745280337,9.0,0.22535211267605634,0.16454612364454535
CC(C)(C)CCC1(C(=O)c2ccc(N)c(Cl)c2)CCNC1,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.08064516129032258,0.250656496393279
CC(C)c1ccccc1C(=O)N(CC1CC1)[C@H]1CCNC1,Cc1c(Cl)cccc1C(=O)N(CC(C)C)[C@H]1CCNC1,5.542118103266008,8.522878745280337,0.5535714285714286,0.19061152093828482
CC(=O)[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.08771929824561403,0.25259590088072476
Clc1ccc([C@]23CNC[C@H]2[C@@H]3COC2CCCCC2)cc1Cl,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.07936507936507936,0.2503086315297703
c1ccc(CC2(c3ccc4[nH]ncc4c3)CCNC2)cc1,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(-c2ccccc2)cc1,9.0,4.136677139879544,0.11594202898550725,0.25
Cc1cc(C(F)(F)F)nn1C[C@@]12CNCC[C@]1(c1ccc(Cl)c(Cl)c1)C2,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.08823529411764706,0.25273849748242255
Cc1ccc([C@H]2C[C@@H]3CC[C@H]([C@H]2c2ncc(-c4ccc(Cl)c(Cl)c4)s2)N3C)cc1,COC(=O)[C@H]1[C@@H](c2ccc([125I])cc2)CC2CC[C@H]1N2C,5.531652669587843,8.896196279044043,0.3235294117647059,0.17494147676607294
Cc1ccc(CN(CC(C)C)C2CCNCC2)cc1,COC(=O)C(c1ccccc1)C1CCCCN1,8.99563519459755,4.187086643357144,0.16666666666666666,0.29305411808446824
CS(=O)(=O)N(Cc1ccccc1C(F)(F)F)[C@H]1CCNC1,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,5.539102157243452,8.899984562549392,0.28125,0.16507322604200442
CN(C)Cc1cc(I)ccc1Sc1ccccc1N,COC(=O)[C@@H]1CCCCC[C@@H]1c1ccc(-c2ccccc2)cc1,9.0,4.136677139879544,0.11290322580645161,0.25
O=C1NCc2ccc(OCCCCN3CCN(c4cccc5cc(F)ccc45)CC3)c(F)c21,Cc1ccc2c(N3CCN(CCc4c(C)ccc5c4ccc(=O)n5C)[C@@H](C)C3)cc(F)cc2n1,5.565431095965801,9.0,0.21875,0.15923284916219585
N#Cc1ccn(C[C@@]23CNCC[C@]2(c2ccc(Cl)c(Cl)c2)C3)n1,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.08823529411764706,0.25273849748242255
Cc1coc([C@H]2[C@@H]3CNC[C@@]32c2ccc(Cl)c(Cl)c2)n1,COc1cc2c(cc1OC)CN(C)CC2,9.0,4.330683119433888,0.07936507936507936,0.2503086315297703
Cc1ccc2c(c1)C(c1ccccc1)CN(C)C2,CN1Cc2ccccc2C(c2ccc3sccc3c2)C1,5.54515513999149,8.397940008672037,0.46,0.15216822331613136
CNCCC(Oc1cccc2ccccc12)c1ccc(F)cc1,CNCC[C@H](Oc1ccc(O)c2ccccc12)c1cccs1,8.977723605288848,4.1944991418416,0.4444444444444444,0.4183144687030418
Cc1ccc(C(=O)C(CC(C)C)N2CCCC2)cc1,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,5.542118103266008,9.0,0.24242424242424243,0.16625145739872263
CCCc1ccccc1Oc1cc(C)ncc1CN(C)C,CN(C)Cc1cc(I)ccc1Sc1ccccc1N,5.549750891680639,9.0,0.25862068965517243,0.16896122408174524
CCCNc1nc(C#Cc2ccc(Cl)s2)nc2c1ncn2[C@@H]1O[C@H](C(=O)NC)[C@@H](O)[C@H]1O,COCCOc1cc(CC2CCN(CCc3ccc4c(c3)C(=O)CCO4)CC2)ccc1Br,5.508638306165728,8.991399828238082,0.09734513274336283,0.14202361156347046
CN(C)Cc1cc(OCCCF)ccc1Sc1ccc(F)cc1N,COc1ccc(CCN(C)CCN2CCCCC2)cc1,8.977723605288848,4.2786263713078645,0.16417910447761194,0.2790447062477398
Clc1ccccc1C(c1ccccc1)(c1ccccc1)n1ccnc1,CCOC(=O)NCCNC(CC(C)C)C1(c2ccc(Cl)c(Cl)c2)CCC1,5.514278573518419,9.0,0.1095890410958904,0.14421353272382345
CN(C)Cc1ccccc1Sc1ccc(CF)cc1N,COC(=O)C(c1ccccc1)C1CCCCN1,8.98296666070122,4.187086643357144,0.1774193548387097,0.2952578187322608
CS(=O)(=O)N(Cc1ccccc1Oc1ccccc1)[C@H]1CCNC1,c1ccc(CN(c2ccc3[nH]ccc3c2)C2CCNCC2)cc1,5.568636235841012,8.899984562549392,0.26865671641791045,0.15956009057275392
