position_diff,jaccard
1,0.0
4,0.3333333333333333
1,0.2
1,0.3333333333333333
2,0.6666666666666666
1,0.7142857142857143
6,1.0
27,0.7777777777777778
0,0.8
7,0.6666666666666666
9,0.5714285714285714
4,0.5
2,0.4444444444444444
6,0.47368421052631576
5,0.5789473684210527
5,0.6842105263157895
4,0.7
6,0.7142857142857143
6,0.7272727272727273
4,0.7391304347826086
7,0.8260869565217391
1,0.76
4,0.84
2,0.92
7,0.9230769230769231
2,0.8571428571428571
0,0.8620689655172413
2,0.9310344827586207
2,0.8709677419354839
0,0.875
2,0.8787878787878788
3,0.8823529411764706
8,0.9411764705882353
13,0.8888888888888888
1,0.9444444444444444
0,0.9459459459459459
0,0.9473684210526315
3,0.9
10,0.8571428571428571
1,0.8604651162790697
3,0.8636363636363636
23,0.8260869565217391
5,0.8297872340425532
9,0.8333333333333334
2,0.8367346938775511
11,0.803921568627451
3,0.8076923076923077
8,0.7777777777777778
17,0.8148148148148148
8,0.8518518518518519
20,0.8214285714285714
27,0.7931034482758621
5,0.7966101694915254
8,0.8
7,0.8032786885245902
11,0.8360655737704918
17,0.8688524590163934
7,0.9016393442622951
5,0.9032258064516129
1,0.9047619047619048
3,0.8769230769230769
8,0.8507462686567164
2,0.8529411764705882
9,0.8823529411764706
2,0.9117647058823529
6,0.9130434782608695
5,0.9142857142857143
0,0.9154929577464789
3,0.9166666666666666
1,0.9444444444444444
4,0.9722222222222222
14,0.9459459459459459
1,0.9466666666666667
1,0.9473684210526315
23,0.948051948051948
12,0.9240506329113924
1,0.9012345679012346
1,0.9259259259259259
4,0.9506172839506173
5,0.927710843373494
7,0.9285714285714286
6,0.9294117647058824
3,0.9302325581395349
17,0.9090909090909091
33,0.9101123595505618
5,0.9325842696629213
7,0.9120879120879121
24,0.9130434782608695
0,0.9139784946236559
24,0.8947368421052632
5,0.8762886597938144
5,0.8775510204081632
9,0.8787878787878788
4,0.898989898989899
12,0.9
3,0.92
6,0.9207920792079208
16,0.9215686274509803
0,0.9223300970873787
13,0.9047619047619048
1,0.9056603773584906
10,0.9245283018867925
6,0.9252336448598131
37,0.908256880733945
15,0.8918918918918919
8,0.8928571428571429
16,0.8771929824561403
8,0.8782608695652174
33,0.8632478632478633
3,0.864406779661017
3,0.865546218487395
9,0.8823529411764706
8,0.8991596638655462
8,0.9159663865546218
6,0.9166666666666666
13,0.9016393442622951
20,0.8870967741935484
8,0.9032258064516129
15,0.8888888888888888
9,0.9047619047619048
17,0.905511811023622
7,0.90625
6,0.921875
3,0.9224806201550387
1,0.9083969465648855
7,0.9236641221374046
32,0.9242424242424242
12,0.924812030075188
7,0.9398496240601504
9,0.9259259259259259
0,0.9264705882352942
8,0.927007299270073
67,0.9136690647482014
6,0.9280575539568345
1,0.9148936170212766
12,0.9154929577464789
12,0.9295774647887324
3,0.9300699300699301
12,0.9440559440559441
53,0.9310344827586207
9,0.9448275862068966
1,0.9452054794520548
13,0.9455782312925171
110,0.9328859060402684
12,0.9333333333333333
16,0.9337748344370861
16,0.9215686274509803
3,0.922077922077922
4,0.9225806451612903
12,0.910828025477707
13,0.9235668789808917
5,0.9240506329113924
4,0.9245283018867925
24,0.9130434782608695
15,0.9135802469135802
10,0.9259259259259259
10,0.9146341463414634
6,0.9151515151515152
7,0.9041916167664671
0,0.9047619047619048
11,0.9053254437869822
18,0.9171597633136095
9,0.9289940828402367
37,0.9181286549707602
12,0.9186046511627907
13,0.9190751445086706
8,0.930635838150289
8,0.92
22,0.9096045197740112
15,0.9101123595505618
13,0.9106145251396648
11,0.9005524861878453
5,0.9010989010989011
9,0.9016393442622951
6,0.9021739130434783
19,0.9130434782608695
16,0.9135135135135135
6,0.9243243243243243
6,0.9351351351351351
34,0.9251336898395722
7,0.925531914893617
15,0.9157894736842105
19,0.9263157894736842
2,0.9267015706806283
8,0.9270833333333334
11,0.927461139896373
7,0.9179487179487179
18,0.9183673469387755
8,0.9187817258883249
13,0.9095477386934674
2,0.9195979899497487
17,0.9104477611940298
6,0.9203980099502488
1,0.9207920792079208
9,0.9306930693069307
16,0.9310344827586207
12,0.9408866995073891
14,0.9411764705882353
3,0.9414634146341463
8,0.9512195121951219
20,0.9514563106796117
6,0.9423076923076923
13,0.9519230769230769
56,0.9428571428571428
13,0.9339622641509434
36,0.9252336448598131
13,0.9166666666666666
2,0.9259259259259259
7,0.9351851851851852
3,0.9354838709677419
40,0.9357798165137615
21,0.9272727272727272
9,0.9276018099547512
26,0.9366515837104072
19,0.9282511210762332
57,0.92
6,0.9203539823008849
20,0.9292035398230089
5,0.9210526315789473
3,0.9213973799126638
9,0.9301310043668122
12,0.9304347826086956
4,0.9391304347826087
19,0.9478260869565217
1,0.9396551724137931
13,0.9482758620689655
10,0.9484978540772532
34,0.9404255319148936
14,0.940677966101695
16,0.9327731092436975
25,0.925
16,0.9253112033195021
5,0.9336099585062241
63,0.9338842975206612
13,0.934156378600823
11,0.9344262295081968
91,0.926829268292683
7,0.9271255060728745
52,0.9196787148594378
27,0.9123505976095617
4,0.9126984126984127
2,0.9206349206349206
8,0.9209486166007905
15,0.9212598425196851
18,0.9215686274509803
47,0.9294117647058824
11,0.9296875
16,0.9299610894941635
16,0.9227799227799228
7,0.9157088122605364
4,0.916030534351145
30,0.9090909090909091
22,0.9022556390977443
6,0.9097744360902256
15,0.9029850746268657
