position_diff,jaccard
0,1.0
2,0.3333333333333333
3,0.2
4,0.3333333333333333
5,0.25
4,0.5
4,0.5555555555555556
3,0.7777777777777778
2,0.8
4,0.8181818181818182
0,0.8333333333333334
1,0.7142857142857143
4,0.8571428571428571
17,0.8666666666666667
3,0.875
14,0.7777777777777778
1,0.7
3,0.7142857142857143
10,0.6521739130434783
12,0.6
2,0.6153846153846154
13,0.5714285714285714
13,0.5862068965517241
14,0.5483870967741935
15,0.5151515151515151
4,0.5294117647058824
12,0.5428571428571428
9,0.5555555555555556
12,0.5675675675675675
20,0.5789473684210527
6,0.5897435897435898
5,0.6410256410256411
0,0.65
18,0.6190476190476191
27,0.627906976744186
11,0.6363636363636364
9,0.6818181818181818
13,0.7272727272727273
17,0.6956521739130435
16,0.7391304347826086
13,0.7446808510638298
25,0.75
17,0.7551020408163265
24,0.76
29,0.7647058823529411
12,0.7358490566037735
17,0.7407407407407407
1,0.7142857142857143
17,0.7192982456140351
5,0.7241379310344828
20,0.7
13,0.7049180327868853
29,0.6825396825396826
9,0.7142857142857143
7,0.746031746031746
30,0.75
15,0.7538461538461538
34,0.7575757575757576
25,0.7611940298507462
24,0.7391304347826086
2,0.7428571428571429
11,0.7714285714285715
27,0.75
25,0.7777777777777778
28,0.7808219178082192
9,0.8082191780821918
29,0.7866666666666666
7,0.7894736842105263
37,0.7692307692307693
17,0.7721518987341772
14,0.775
8,0.7560975609756098
16,0.7380952380952381
4,0.7209302325581395
15,0.7241379310344828
33,0.7272727272727273
21,0.7111111111111111
5,0.7142857142857143
35,0.717391304347826
34,0.7391304347826086
34,0.723404255319149
12,0.7263157894736842
21,0.7291666666666666
3,0.75
26,0.7525773195876289
9,0.7731958762886598
24,0.7755102040816326
17,0.76
14,0.7623762376237624
11,0.7647058823529411
11,0.75
31,0.7523809523809524
28,0.7547169811320755
26,0.7735849056603774
23,0.7757009345794392
22,0.794392523364486
11,0.7798165137614679
29,0.7818181818181819
18,0.7678571428571429
5,0.7699115044247787
13,0.7719298245614035
14,0.7894736842105263
13,0.7913043478260869
5,0.7931034482758621
33,0.7948717948717948
30,0.811965811965812
16,0.8135593220338984
38,0.8305084745762712
42,0.847457627118644
24,0.8333333333333334
36,0.85
6,0.8360655737704918
14,0.8373983739837398
1,0.8536585365853658
46,0.8699186991869918
29,0.8861788617886179
17,0.9024390243902439
45,0.9186991869918699
40,0.9193548387096774
6,0.9047619047619048
23,0.905511811023622
0,0.90625
8,0.9069767441860465
5,0.8931297709923665
35,0.8796992481203008
17,0.8805970149253731
3,0.8814814814814815
16,0.8823529411764706
6,0.8832116788321168
2,0.8978102189781022
32,0.8985507246376812
19,0.8857142857142857
12,0.8732394366197183
20,0.8741258741258742
33,0.875
5,0.863013698630137
3,0.8513513513513513
29,0.8523489932885906
23,0.8410596026490066
33,0.8543046357615894
1,0.8552631578947368
57,0.8562091503267973
29,0.8571428571428571
25,0.8580645161290322
48,0.8709677419354839
37,0.8598726114649682
24,0.8490566037735849
38,0.85
9,0.8395061728395061
30,0.8292682926829268
15,0.8414634146341463
2,0.8424242424242424
31,0.8323353293413174
3,0.8333333333333334
10,0.8235294117647058
8,0.813953488372093
20,0.8255813953488372
8,0.8265895953757225
23,0.8171428571428572
12,0.8285714285714286
42,0.8295454545454546
24,0.8305084745762712
40,0.8314606741573034
15,0.8324022346368715
16,0.8435754189944135
8,0.8444444444444444
47,0.8555555555555555
10,0.856353591160221
50,0.8571428571428571
25,0.8478260869565217
24,0.8586956521739131
53,0.8594594594594595
31,0.8502673796791443
3,0.851063829787234
51,0.8518518518518519
5,0.8429319371727748
52,0.8534031413612565
17,0.8638743455497382
9,0.8743455497382199
36,0.875
54,0.8756476683937824
45,0.8762886597938144
5,0.8769230769230769
1,0.8775510204081632
32,0.8781725888324873
53,0.8883248730964467
3,0.8793969849246231
6,0.88
50,0.8712871287128713
15,0.8811881188118812
6,0.8725490196078431
53,0.8731707317073171
47,0.8647342995169082
48,0.8743961352657005
56,0.875
54,0.8666666666666667
41,0.8761904761904762
50,0.8679245283018868
55,0.8685446009389671
68,0.8691588785046729
54,0.8611111111111112
50,0.8617511520737328
17,0.8623853211009175
53,0.863013698630137
26,0.8552036199095022
12,0.8475336322869955
48,0.8482142857142857
6,0.8407079646017699
24,0.8333333333333334
20,0.8260869565217391
45,0.8189655172413793
0,0.8197424892703863
49,0.8127659574468085
33,0.8135593220338984
9,0.8067226890756303
20,0.8075313807531381
2,0.8158995815899581
4,0.8166666666666667
6,0.825
45,0.8257261410788381
37,0.8189300411522634
22,0.819672131147541
38,0.8130081300813008
13,0.8137651821862348
20,0.8145161290322581
73,0.8152610441767069
18,0.8232931726907631
73,0.824
36,0.8247011952191236
57,0.8326693227091634
20,0.8406374501992032
36,0.8412698412698413
57,0.8492063492063492
26,0.84251968503937
42,0.8431372549019608
23,0.84375
12,0.8443579766536965
33,0.8378378378378378
18,0.8455598455598455
14,0.8532818532818532
22,0.8467432950191571
4,0.8403041825095057
44,0.8339622641509434
30,0.8345864661654135
24,0.8352059925093633
54,0.8426966292134831
29,0.8432835820895522
34,0.8438661710037175
45,0.8444444444444444
39,0.8450184501845018
16,0.8455882352941176
28,0.8394160583941606
66,0.84
30,0.8405797101449275
55,0.8478260869565217
12,0.8483754512635379
55,0.855595667870036
41,0.8561151079136691
13,0.8566308243727598
69,0.8637992831541219
22,0.8642857142857143
36,0.8647686832740213
31,0.8718861209964412
56,0.8723404255319149
43,0.872791519434629
65,0.8732394366197183
28,0.8736842105263158
62,0.8807017543859649
12,0.8811188811188811
47,0.8815331010452961
26,0.8819444444444444
83,0.8888888888888888
66,0.889273356401384
1,0.8961937716262975
46,0.896551724137931
25,0.8969072164948454
28,0.8972602739726028
50,0.8976109215017065
13,0.8915254237288136
46,0.8983050847457628
35,0.8986486486486487
39,0.898989898989899
36,0.8993288590604027
25,0.8996655518394648
75,0.9
16,0.8940397350993378
89,0.9006622516556292
2,0.900990099009901
26,0.9013157894736842
49,0.9016393442622951
48,0.9019607843137255
19,0.9022801302931596
55,0.8964401294498382
41,0.9029126213592233
90,0.9093851132686084
3,0.9096774193548387
12,0.9161290322580645
8,0.9225806451612903
29,0.9290322580645162
58,0.9292604501607717
29,0.9294871794871795
24,0.9358974358974359
20,0.9299363057324841
52,0.9301587301587302
67,0.9365079365079365
57,0.9305993690851735
1,0.9308176100628931
20,0.9371069182389937
2,0.9433962264150944
